VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
7101	Ã»µ¿´ëÆ÷	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,TERROR	0	guild_target_daepo	0	0	0	90	0	0	0	200000	10	1	0	0	100000	100	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7102	Ã»µ¿´ëÆ÷	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,TERROR	0	guild_target_daepo	0	0	0	90	0	0	0	200000	10	3	0	0	100000	100	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7103	½Å±âÀü	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,TERROR	0	guild_target_hwacha	0	0	0	90	0	0	0	200000	20	1	0	0	100000	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7104	½Å±âÀü	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,TERROR	0	guild_target_hwacha	0	0	0	90	0	0	0	200000	20	3	0	0	100000	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7105	¸ÝÈ£Æ÷Å¾	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,TERROR	0	guild_target_bonghwa	0	0	0	90	0	0	0	300000	20	1	0	0	100000	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7106	¹«¼èÈ­·Î	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	90	0	0	0	300000	20	1	0	0	100000	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7107	¹«¼èÈ­·Î	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	0	0	36	73	7122	7122	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7108	¹«¼èÈ­·Î	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	0	0	36	73	7122	7122	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7109	¹«¼èÈ­·Î	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	0	0	36	73	7117	7117	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7110	¹«¼èÈ­·Î	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	0	0	36	73	7117	7117	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7111	¹«¼èÈ­·Î	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	0	0	36	73	7117	7117	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7112	¹«¼èÈ­·Î	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	0	0	36	73	7117	7117	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7113	±äÆÈ¿ø¼þÀÌ1	S_PAWN	MONSTER	MELEE	72		AGGR	0			0	monkey	0	60	80	40	20	95	116	15616	3	5	0	0	2000	79	90	100	100	2000	150	0	0	0	10	0	0	0	2	0	15	15	15	15	15	-30	0	0	0	1	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7114	±äÆÈ¿ø¼þÀÌ2	S_PAWN	MONSTER	MAGIC	73		AGGR	0			0	monkey	0	61	81	40	20	87	131	17217	7	5	0	0	2000	85	100	100	100	2000	850	0	0	0	10	0	0	0	2	0	15	15	15	15	15	-30	0	0	0	1	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7115	±äÆÈ¿ø¼þÀÌ3	S_PAWN	MONSTER	MELEE	74		AGGR	0			0	monkey	0	61	81	41	20	79	147	20287	12	10	0	0	2000	88	110	100	100	2000	150	0	0	0	15	0	0	0	2	0	15	15	15	15	15	-30	0	0	0	1	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7116	±äÆÈ¿ø¼þÀÌ4	KNIGHT	MONSTER	MELEE	74		AGGR	0		STUN,SLOW	0	monkey	0	62	82	41	20	107	131	27712	7	10	0	0	2000	79	110	100	100	2000	150	0	0	0	15	0	0	0	2	0	15	15	15	15	15	-30	0	0	0	1	2.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7117	°ñ·½¿ø¼þÀÌ	KNIGHT	MONSTER	MELEE	75		AGGR	0		STUN,SLOW	0	monkey	0	83	41	62	21	108	132	28282	7	10	0	0	2000	85	90	100	100	2000	150	0	0	0	20	0	0	0	2	0	15	15	15	15	15	-30	0	0	0	1	2.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7118	¹«ÀÎ¿ø¼þÀÌ1	KNIGHT	MONSTER	MELEE	76		AGGR	0		STUN,SLOW	0	monkey	0	84	63	42	21	109	133	28858	7	10	0	0	2000	88	80	100	100	2000	150	0	0	0	20	0	0	0	2	0	15	15	15	15	15	-30	0	0	0	1	2.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7119	¹«ÀÎ¿ø¼þÀÌ2	S_KNIGHT	MONSTER	MELEE	76		AGGR	0		STUN,SLOW	0	monkey	0	99	97	42	21	119	146	47716	15	15	0	0	2000	79	70	100	100	2000	150	0	0	0	20	0	0	0	2	0	40	40	40	40	40	-30	0	0	0	1	2.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7120	µÎ¸ñ¿ø¼þÀÌ	S_PAWN	MONSTER	MELEE	72		AGGR	0			0	nersluck_1	0	85	43	65	22	112	208	73024	10	7	0	0	2000	85	110	110	100	2000	150	0	0	0	0	0	0	5	5	0	15	15	15	15	15	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7121	Ã¶Åð¿ø¼þÀÌ1	S_KNIGHT	MONSTER	MELEE	73		AGGR	0			0	nersluck_2	0	85	43	65	22	140	172	111222	6	10	0	0	2000	79	110	100	100	2000	150	0	0	0	0	0	0	10	5	0	15	15	15	15	15	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7122	Ã¶Åð¿ø¼þÀÌ2	S_PAWN	MONSTER	MELEE	74		AGGR	0			0	nersluck_3	0	85	43	65	22	112	208	121053	10	7	0	0	2000	85	80	100	100	2000	150	0	0	0	0	0	0	0	5	0	15	15	15	15	15	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7123	±¸¹ÌÈ£¿ø¼þÀÌ	BOSS	MONSTER	MELEE	75		AGGR	0	ANIMAL,ATT_ICE	STUN,SLOW,TERROR	0	fox_ninetail	0	88	49	57	19	140	172	265680	10	10	0	0	24080	84	100	100	0	2000	150	0	0	0	0	0	0	15	20	50	30	25	30	30	30	0	0	50	0	20	2.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7124	»çÀÚ¿ø¼þÀÌ	BOSS	MONSTER	MELEE	85		AGGR	0	ATT_ELEC	STUN,SLOW,TERROR	0	yellow_tigerman	0	88	49	57	19	140	172	265680	10	10	0	0	24080	84	100	100	0	2000	150	0	0	0	0	0	0	15	20	50	30	25	30	30	30	0	-30	50	0	20	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7125	ÀúÁÖ¹ÞÀº ´Á´ë	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ANIMAL		0	wolf	0	120	90	60	31	390	530	144750	7	5	0	0	0	100	100	120	100	2000	175	0	0	10	0	0	1	1	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7126	ÀúÁÖ¹ÞÀº µÎ¸ñ´Á´ë	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ANIMAL		0	wolf	0	120	90	60	31	390	530	144750	7	5	0	0	0	100	100	120	100	2000	175	0	0	10	0	0	1	1	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7127	ÀúÁÖ¹ÞÀº Çª¸¥´Á´ë	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ANIMAL		0	wolf	0	120	90	60	31	390	530	144750	7	5	0	0	0	100	100	120	100	2000	175	0	0	10	0	0	1	1	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7128	ÀúÁÖ¹ÞÀº È¸»ö´Á´ë	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ANIMAL		0	wolf	0	120	90	60	31	390	530	144750	7	5	0	0	0	100	100	120	100	2000	175	0	0	10	0	0	1	1	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7129	ÀúÁÖ¹ÞÀº ¸äµÅÁö	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ANIMAL		0	wild_boar	0	120	90	60	31	390	530	144750	7	5	0	0	0	100	100	120	100	2000	175	0	0	10	0	0	1	1	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7130	ÀúÁÖ¹ÞÀº ºÓÀº ¸äµÅÁö	S_KNIGHT	MONSTER	MELEE	130		AGGR,STONESKIN	0	ANIMAL		0	wild_boar	0	120	90	60	31	390	530	144750	7	5	0	0	0	100	100	120	100	2000	175	0	0	10	0	0	1	1	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7131	ÀúÁÖ¹ÞÀº °õ	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ANIMAL		0	bear	0	120	90	60	31	390	530	144750	7	5	0	0	0	100	100	120	100	2000	175	0	0	10	0	0	1	1	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7132	ÀúÁÖ¹ÞÀº È¸»ö°õ	S_KNIGHT	MONSTER	TANKER	130		AGGR	0	ANIMAL		0	bear	0	120	90	60	31	390	530	144750	7	5	0	0	0	100	100	120	100	2000	175	0	0	10	0	0	1	1	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7133	ÀúÁÖ¹ÞÀº °ËÀº°õ	S_KNIGHT	MONSTER	TANKER	130		AGGR	0	ANIMAL		0	bear	0	120	90	60	31	390	530	144750	7	5	0	0	0	100	100	120	100	2000	175	0	0	10	0	0	1	1	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7134	ÀúÁÖ¹ÞÀº ºÒ°õ	S_KNIGHT	MONSTER	TANKER	130		AGGR	0	ANIMAL		0	bear	0	120	90	60	31	390	530	144750	7	5	0	0	0	100	100	120	100	2000	175	0	0	10	0	0	1	1	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7135	ÀúÁÖ¹ÞÀº È£¶ûÀÌ	S_KNIGHT	MONSTER	POWER	130		AGGR,STONESKIN	0	ANIMAL		0	tiger	0	120	90	60	31	390	530	144750	7	5	0	0	0	100	100	120	100	2000	175	0	0	10	0	0	1	1	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7136	Áø¿õ±Íº´	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ORC		0	orc_soldier	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	120	150	100	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	-10	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7137	Áø¿õ±Í Ã´ÈÄº´	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ORC		0	orc_scouter	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	150	100	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	-10	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7138	Áø¿õ±Í Åõº´	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ORC		0	orc_knight	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	100	100	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	-10	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7139	Áø¿õ±Í ¸¶º´	S_KNIGHT	MONSTER	MAGIC	130		AGGR	0	ORC		0	orc_magician	0	120	90	60	31	490	540	188175	7	5	0	0	0	100	100	100	100	2000	175	0	0	0	10	0	1	1	1	15	20	20	20	20	10	0	-15	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7140	Áø¿õ±Í Àå±º	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ORC		0	orc_general	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	100	100	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	-10	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7141	Èæ¿õ±Í	S_KNIGHT	MONSTER	MELEE	130		AGGR,STONESKIN	0	ORC		0	orc_black	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	100	100	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	-10	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7142	°Å´ë Èæ¿õ±Í	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ORC		0	orc_bigblack	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	100	100	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	-10	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7143	¸ÛÃ»ÇÑ Áø¿õ±Íº´	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ORC		0	orc_soldier	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	120	150	100	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	-10	0	0	0	4.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7144	¸ÛÃ»ÇÑ Áø¿õ±Í Ã´ÈÄº´	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ORC		0	orc_scouter	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	150	100	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	-10	0	0	0	4.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7145	¸ÛÃ»ÇÑ Áø¿õ±Í Åõº´	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ORC		0	orc_knight	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	100	100	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	-10	0	0	0	4.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7146	¸ÛÃ»ÇÑ Áø¿õ±Í ¸¶º´	S_KNIGHT	MONSTER	MAGIC	130		AGGR	0	ORC		0	orc_magician	0	120	90	60	31	490	540	188175	7	5	0	0	0	100	100	100	100	2000	175	0	0	0	10	0	1	1	1	15	20	20	20	20	10	0	-15	0	0	0	4.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7147	¸ÛÃ»ÇÑ Áø¿õ±Í Àå±º	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ORC		0	orc_general	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	100	100	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	-10	0	0	0	4.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7148	¸ÛÃ»ÇÑ Èæ¿õ±Í	S_KNIGHT	MONSTER	MELEE	130		AGGR,STONESKIN	0	ORC		0	orc_black	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	100	100	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	-10	0	0	0	4.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7149	¸ÛÃ»ÇÑ °Å´ë Èæ¿õ±Í	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	ORC		0	orc_bigblack	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	100	100	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	-10	0	0	0	4.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7152	ºñ¸¶±Í¾È	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	DESERT		0	evil_eye	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	100	100	2000	175	0	0	0	0	0	1	2	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7153	´ë¿ÕÀü°¥	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	DESERT		0	giant_scorpion	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	80	100	2000	175	0	0	0	0	0	1	2	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7154	Àü°¥ÀÎ°£	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	DESERT	POISON	0	scorpionman_sword	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	110	120	100	2000	175	0	0	0	0	5	1	2	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7155	Àü°¥±Ã¼ö	S_KNIGHT	MONSTER	RANGE	130		AGGR	0	DESERT	POISON	0	scorpionman_bow	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	60	70	100	2000	850	0	0	0	0	5	1	5	5	15	20	20	20	20	20	0	0	10	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7156	¹ÝÀÎ¹Ý»ç°Ëº´	S_KNIGHT	MONSTER	MELEE	130		AGGR,STONESKIN	0	DESERT	POISON	0	snakeman_sword	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	110	110	100	2000	175	0	0	0	0	5	1	0	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7157	¹ÝÀÎ¹Ý»ç±Ãº´	S_KNIGHT	MONSTER	RANGE	130		AGGR	0	DESERT	POISON	0	snakeman_bow	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	60	110	100	2000	850	0	0	0	0	5	1	1	5	15	20	20	20	20	20	0	0	10	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7158	»ç¸·ÀÇ¹«¹ýÀÚ	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	DESERT		0	outlaw	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	120	100	2000	175	0	0	0	0	0	1	5	5	15	20	20	20	20	20	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7159	Àü°¥ÀÎ°£	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	INSECT		0	scorpionman_sword	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	110	120	100	2000	150	0	0	0	0	5	1	5	0	15	20	20	20	20	20	0	0	0	0	10	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7160	»ç³ª¿î »õ³¢°Å¹Ì	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	INSECT		0	spider_young	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	100	50	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	0	0	0	5	4.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7161	»ç³ª¿î µ¶°Å¹Ì	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	INSECT		0	spider_poison	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	90	100	50	2000	175	0	0	0	0	3	1	1	1	15	20	20	20	20	20	0	0	0	0	5	4.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7162	»ç³ª¿î ºÓÀºµ¶°Å¹Ì	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	INSECT		0	spider_redpoison	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	110	100	50	2000	175	0	0	0	0	3	1	1	1	15	20	20	20	20	20	0	0	0	0	5	4.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7163	»ç³ª¿î Áý°Ô°Å¹Ì	S_KNIGHT	MONSTER	MELEE	130		AGGR	0	INSECT		0	spider_nipper	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	90	100	50	2000	175	0	0	0	0	0	1	1	1	15	20	20	20	20	20	0	0	0	0	5	4.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7164	ÅõÁö¹üÁ¹°³	S_KNIGHT	MONSTER	MELEE	130		AGGR	0			0	fire_tiger	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	130	100	2000	175	0	0	0	0	0	1	15	20	15	20	20	20	20	20	-10	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7165	È­·É	S_KNIGHT	MONSTER	MAGIC	130		AGGR	0			0	fire_ghost	0	120	90	60	31	490	540	188175	7	5	0	0	0	100	100	130	100	2000	850	0	0	0	10	0	1	15	20	15	20	20	20	20	10	-15	0	20	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7166	ÅõÁö¹ü	S_KNIGHT	MONSTER	MELEE	130		AGGR	0			0	fire_tiger_boss	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	130	100	2000	175	0	0	0	0	0	1	15	20	15	20	20	20	20	20	-10	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7167	Âü¸¶ÀÎ	S_KNIGHT	MONSTER	POWER	130		AGGR,STONESKIN	0			0	fire_man	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	130	100	2000	175	0	0	0	0	0	1	15	20	15	20	20	20	20	20	-10	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7168	ÅÂÈ­¹«ÀÎ	S_KNIGHT	MONSTER	POWER	130		AGGR	0		SLOW	0	fire_knight	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	130	100	2000	175	0	0	0	0	0	1	15	20	15	20	20	20	20	20	-10	0	10	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7169	ÅÍÇÁÇÑ ÅõÁö¹üÁ¹°³	S_KNIGHT	MONSTER	MELEE	130		AGGR	0			0	fire_tiger	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	130	100	2000	175	0	0	0	0	0	1	15	20	15	20	20	20	20	20	-10	0	0	0	0	4.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7170	ÅÍÇÁÇÑ È­·É	S_KNIGHT	MONSTER	MAGIC	130		AGGR	0			0	fire_ghost	0	120	90	60	31	490	540	188175	7	5	0	0	0	100	100	130	100	2000	850	0	0	0	10	0	1	15	20	15	20	20	20	20	10	-15	0	20	0	0	4.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7171	ÅÍÇÁÇÑ ÅõÁö¹ü	S_KNIGHT	MONSTER	MELEE	130		AGGR	0			0	fire_tiger_boss	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	130	100	2000	175	0	0	0	0	0	1	15	20	15	20	20	20	20	20	-10	0	0	0	0	4.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7172	ÅÍÇÁÇÑ Âü¸¶ÀÎ	S_KNIGHT	MONSTER	POWER	130		AGGR	0			0	fire_man	0	120	90	60	31	390	530	188175	7	5	0	0	0	100	100	130	100	2000	175	0	0	0	0	0	1	15	20	15	20	20	20	20	20	-10	0	0	0	0	4.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
